row.names age smoker cigscat death follow freq
998 36 1 2 2 5     1
999 38 1 2 2 5     1
1000 42 1 2 2 5     1
1001 43 1 2 2 5     1
1002 44 1 2 2 5     1
1003 45 1 2 2 5     2
1004 47 1 2 2 5     2
1005 48 1 2 2 5     2
1006 49 1 2 2 5     5
1007 50 1 2 2 5     2
1008 51 1 2 2 5     4
1009 52 1 2 2 5     6
1010 53 1 2 2 5     3
1011 54 1 2 2 5     5
1012 55 1 2 2 5     5
1013 56 1 2 2 5     9
1014 57 1 2 2 5     4
1015 58 1 2 2 5     5
1016 59 1 2 2 5     4
1017 60 1 2 2 5     7
1018 61 1 2 2 5     9
1019 62 1 2 2 5    10
1020 63 1 2 2 5     2
1021 64 1 2 2 5     7
1022 65 1 2 2 5     6
1023 66 1 2 2 5     7
1024 67 1 2 2 5     9
1025 68 1 2 2 5     1
1026 69 1 2 2 5     1
1027 70 1 2 2 5     3
1028 73 1 2 2 5     3
1029 74 1 2 2 5     2
1030 75 1 2 2 5     4
1031 76 1 2 2 5     2
1032 35 0 0 0 6  1952
1033 36 0 0 0 6  1601
1034 37 0 0 0 6  1600
1035 38 0 0 0 6  1894
1036 39 0 0 0 6  2515
1037 40 0 0 0 6  2898
1038 41 0 0 0 6  3447
1039 42 0 0 0 6  4342
1040 43 0 0 0 6  5298
1041 44 0 0 0 6  6602
1042 45 0 0 0 6  8721
1043 46 0 0 0 6  9033
1044 47 0 0 0 6  9656
1045 48 0 0 0 6  9511
1046 49 0 0 0 6  9697
1047 50 0 0 0 6 10645
1048 51 0 0 0 6 10445
1049 52 0 0 0 6 11271
1050 53 0 0 0 6 10945
1051 54 0 0 0 6 11172
1052 55 0 0 0 6 11225
1053 56 0 0 0 6 11200
1054 57 0 0 0 6 11360
1055 58 0 0 0 6 11241
1056 59 0 0 0 6 11012
1057 60 0 0 0 6 10866
1058 61 0 0 0 6 10716
1059 62 0 0 0 6 10365
1060 63 0 0 0 6  8721
1061 64 0 0 0 6  8869
1062 65 0 0 0 6  8280
1063 66 0 0 0 6  7788
1064 67 0 0 0 6  7446
1065 68 0 0 0 6  6913
1066 69 0 0 0 6  6318
1067 70 0 0 0 6  5897
1068 71 0 0 0 6  5233
1069 72 0 0 0 6  4934
1070 73 0 0 0 6  4452
1071 74 0 0 0 6  4048
1072 75 0 0 0 6  3562
1073 76 0 0 0 6  3043
1074 77 0 0 0 6  2665
1075 78 0 0 0 6  2239
1076 79 0 0 0 6  1980
1077 80 0 0 0 6  1549
1078 35 1 1 0 6   240
1079 36 1 1 0 6   226
1080 37 1 1 0 6   214
1081 38 1 1 0 6   280
1082 39 1 1 0 6   368
1083 40 1 1 0 6   385
1084 41 1 1 0 6   443
1085 42 1 1 0 6   571
1086 43 1 1 0 6   678
1087 44 1 1 0 6   810
1088 45 1 1 0 6  1177
1089 46 1 1 0 6  1153
1090 47 1 1 0 6  1262
1091 48 1 1 0 6  1231
1092 49 1 1 0 6  1308
1093 50 1 1 0 6  1293
1094 51 1 1 0 6  1385
1095 52 1 1 0 6  1412
1096 53 1 1 0 6  1323
1097 54 1 1 0 6  1319
1098 55 1 1 0 6  1386
1099 56 1 1 0 6  1310
1100 57 1 1 0 6  1258
1101 58 1 1 0 6  1285
1102 59 1 1 0 6  1098
1103 60 1 1 0 6  1049
1104 61 1 1 0 6  1036
1105 62 1 1 0 6   941
1106 63 1 1 0 6   767
1107 64 1 1 0 6   795
1108 65 1 1 0 6   691
1109 66 1 1 0 6   629
1110 67 1 1 0 6   627
1111 68 1 1 0 6   542
1112 69 1 1 0 6   432
1113 70 1 1 0 6   374
1114 71 1 1 0 6   342
1115 72 1 1 0 6   286
1116 73 1 1 0 6   211
1117 74 1 1 0 6   191
1118 75 1 1 0 6   146
1119 76 1 1 0 6   105
1120 77 1 1 0 6    93
1121 78 1 1 0 6    47
1122 79 1 1 0 6    43
1123 80 1 1 0 6    30
1124 35 1 2 0 6   620
1125 36 1 2 0 6   520
1126 37 1 2 0 6   549
1127 38 1 2 0 6   718
1128 39 1 2 0 6   884
1129 40 1 2 0 6  1021
1130 41 1 2 0 6  1162
1131 42 1 2 0 6  1336
1132 43 1 2 0 6  1590
1133 44 1 2 0 6  1981
1134 45 1 2 0 6  2702
1135 46 1 2 0 6  2654
1136 47 1 2 0 6  2851
1137 48 1 2 0 6  2843
1138 49 1 2 0 6  2922
1139 50 1 2 0 6  2955
1140 51 1 2 0 6  2806
1141 52 1 2 0 6  3026
1142 53 1 2 0 6  2841
1143 54 1 2 0 6  2819
1144 55 1 2 0 6  2845
1145 56 1 2 0 6  2716
1146 57 1 2 0 6  2613
1147 58 1 2 0 6  2476
1148 59 1 2 0 6  2246
1149 60 1 2 0 6  2010
1150 61 1 2 0 6  1938
1151 62 1 2 0 6  1751
1152 63 1 2 0 6  1340
1153 64 1 2 0 6  1342
1154 65 1 2 0 6  1171
1155 66 1 2 0 6  1004
1156 67 1 2 0 6   855
1157 68 1 2 0 6   758
1158 69 1 2 0 6   621
1159 70 1 2 0 6   506
1160 71 1 2 0 6   350
1161 72 1 2 0 6   366
1162 73 1 2 0 6   238
1163 74 1 2 0 6   214
1164 75 1 2 0 6   141
1165 76 1 2 0 6   109
1166 77 1 2 0 6    73
1167 78 1 2 0 6    78
1168 79 1 2 0 6    41
1169 80 1 2 0 6    17
1170 35 0 0 1 6     3
1171 36 0 0 1 6     3
1172 38 0 0 1 6     3
1173 39 0 0 1 6     3
1174 40 0 0 1 6     7
1175 42 0 0 1 6     5
1176 43 0 0 1 6     9
1177 44 0 0 1 6     9
1178 45 0 0 1 6    14
1179 46 0 0 1 6    23
1180 47 0 0 1 6    22
1181 48 0 0 1 6    21
1182 49 0 0 1 6    27
1183 50 0 0 1 6    32
1184 51 0 0 1 6    39
1185 52 0 0 1 6    37
1186 53 0 0 1 6    29
1187 54 0 0 1 6    42
1188 55 0 0 1 6    47
1189 56 0 0 1 6    42
1190 57 0 0 1 6    50
1191 58 0 0 1 6    39
1192 59 0 0 1 6    57
1193 60 0 0 1 6    74
1194 61 0 0 1 6    58
1195 62 0 0 1 6    77
1196 63 0 0 1 6    59
1197 64 0 0 1 6    77
1198 65 0 0 1 6    92
1199 66 0 0 1 6    70
1200 67 0 0 1 6    80
1201 68 0 0 1 6    98
1202 69 0 0 1 6    94
1203 70 0 0 1 6    95
1204 71 0 0 1 6    80
1205 72 0 0 1 6   132
1206 73 0 0 1 6    96
1207 74 0 0 1 6   122
1208 75 0 0 1 6   108
1209 76 0 0 1 6   107
1210 77 0 0 1 6   100
1211 78 0 0 1 6    97
1212 79 0 0 1 6   108
1213 80 0 0 1 6    81
1214 37 1 1 1 6     2
1215 40 1 1 1 6     1
1216 42 1 1 1 6     1
1217 44 1 1 1 6     2
1218 45 1 1 1 6     3
1219 46 1 1 1 6     1
1220 47 1 1 1 6     3
1221 48 1 1 1 6     6
1222 49 1 1 1 6     4
1223 50 1 1 1 6     5
1224 51 1 1 1 6     4
1225 52 1 1 1 6     4
1226 53 1 1 1 6     9
1227 54 1 1 1 6     6
1228 55 1 1 1 6     7
1229 56 1 1 1 6    10
1230 57 1 1 1 6     7
1231 58 1 1 1 6     7
1232 59 1 1 1 6    11
1233 60 1 1 1 6    14
1234 61 1 1 1 6    13
1235 62 1 1 1 6    13
1236 63 1 1 1 6    11
1237 64 1 1 1 6    22
1238 65 1 1 1 6    13
1239 66 1 1 1 6     9
1240 67 1 1 1 6     8
1241 68 1 1 1 6    12
1242 69 1 1 1 6    17
1243 70 1 1 1 6     6
1244 71 1 1 1 6     6
1245 72 1 1 1 6    15
1246 73 1 1 1 6     7
1247 74 1 1 1 6     8
1248 75 1 1 1 6    10
1249 76 1 1 1 6     5
1250 77 1 1 1 6     4
1251 78 1 1 1 6     3
1252 79 1 1 1 6     1
1253 80 1 1 1 6     3
1254 36 1 2 1 6     1
1255 38 1 2 1 6     1
1256 40 1 2 1 6     3
1257 41 1 2 1 6     1
1258 42 1 2 1 6     3
1259 43 1 2 1 6     1
1260 44 1 2 1 6     3
1261 45 1 2 1 6     8
1262 46 1 2 1 6     9
1263 47 1 2 1 6    13
1264 48 1 2 1 6    10
1265 49 1 2 1 6    19
1266 50 1 2 1 6    17
1267 51 1 2 1 6    16
1268 52 1 2 1 6    14
1269 53 1 2 1 6    14
1270 54 1 2 1 6    21
1271 55 1 2 1 6    23
1272 56 1 2 1 6    22
1273 57 1 2 1 6    31
1274 58 1 2 1 6    33
1275 59 1 2 1 6    31
1276 60 1 2 1 6    35
1277 61 1 2 1 6    36
1278 62 1 2 1 6    28
1279 63 1 2 1 6    18
1280 64 1 2 1 6    28
1281 65 1 2 1 6    23
1282 66 1 2 1 6    20
1283 67 1 2 1 6    18
1284 68 1 2 1 6    26
1285 69 1 2 1 6    17
1286 70 1 2 1 6    15
1287 71 1 2 1 6    16
1288 72 1 2 1 6    10
1289 73 1 2 1 6     8
1290 74 1 2 1 6     7
1291 75 1 2 1 6     8
1292 76 1 2 1 6     6
1293 77 1 2 1 6     4
1294 78 1 2 1 6     2
1295 79 1 2 1 6     2
1296 80 1 2 1 6     9
1297 43 0 0 2 6     2
1298 49 0 0 2 6     3
1299 50 0 0 2 6     1
1300 51 0 0 2 6     1
1301 54 0 0 2 6     4
1302 56 0 0 2 6     1
1303 57 0 0 2 6     2
1304 58 0 0 2 6     1
1305 60 0 0 2 6     2
1306 61 0 0 2 6     4
1307 62 0 0 2 6     1
1308 63 0 0 2 6     2
1309 64 0 0 2 6     3
1310 65 0 0 2 6     2
1311 66 0 0 2 6     3
1312 67 0 0 2 6     3
1313 68 0 0 2 6     2
1314 69 0 0 2 6     2
1315 70 0 0 2 6     4
1316 71 0 0 2 6     3
1317 72 0 0 2 6     3
1318 73 0 0 2 6     1
1319 74 0 0 2 6     2
1320 75 0 0 2 6     3
1321 76 0 0 2 6     3
1322 77 0 0 2 6     5
1323 78 0 0 2 6     3
1324 79 0 0 2 6     2
1325 80 0 0 2 6     1
1326 41 1 1 2 6     1
1327 44 1 1 2 6     1
1328 45 1 1 2 6     1
1329 48 1 1 2 6     3
1330 49 1 1 2 6     1
1331 54 1 1 2 6     1
1332 55 1 1 2 6     1
1333 57 1 1 2 6     3
1334 58 1 1 2 6     1
1335 59 1 1 2 6     1
1336 60 1 1 2 6     4
1337 61 1 1 2 6     3
1338 63 1 1 2 6     1
1339 64 1 1 2 6     1
1340 65 1 1 2 6     1
1341 66 1 1 2 6     2
1342 67 1 1 2 6     1
1343 68 1 1 2 6     1
1344 69 1 1 2 6     1
1345 70 1 1 2 6     1
1346 71 1 1 2 6     2
1347 72 1 1 2 6     1
1348 74 1 1 2 6     2
1349 75 1 1 2 6     1
1350 77 1 1 2 6     1
1351 42 1 2 2 6     2
1352 45 1 2 2 6     3
1353 46 1 2 2 6     1
1354 47 1 2 2 6     8
1355 48 1 2 2 6     3
1356 49 1 2 2 6     8
1357 50 1 2 2 6     7
1358 51 1 2 2 6     2
1359 52 1 2 2 6     7
1360 53 1 2 2 6     6
1361 54 1 2 2 6     6
1362 55 1 2 2 6     8
1363 56 1 2 2 6     6
1364 57 1 2 2 6     8
1365 58 1 2 2 6     6
1366 59 1 2 2 6    12
1367 60 1 2 2 6     4
1368 61 1 2 2 6     4
1369 62 1 2 2 6    11
1370 63 1 2 2 6     6
1371 64 1 2 2 6     4
1372 65 1 2 2 6    10
1373 66 1 2 2 6     5
1374 67 1 2 2 6     7
1375 68 1 2 2 6    10
1376 69 1 2 2 6     8
1377 70 1 2 2 6     7
1378 71 1 2 2 6     3
1379 72 1 2 2 6     3
1380 75 1 2 2 6     2
1381 76 1 2 2 6     1
1382 77 1 2 2 6     3
1383 79 1 2 2 6     1
